district,rawDong,type,subtype,regionObservedYears,status,countC,candidateEligible,yearCounts,core8YearCounts,retention,directionPreservedAllScopes,repeatedAllScopes,selectedDetailedExample
중구,보수동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,53,True,"[19, 9, 12, 8, 5]","[23, 12, 16, 13, 12]",0.6973684210526315,True,True,False
중구,보수동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,11,True,"[2, 1, 3, 3, 2]","[2, 1, 4, 3, 4]",0.7857142857142857,True,True,False
중구,보수동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[1, 0, 0, 0, 0]","[2, 0, 0, 1, 0]",0.3333333333333333,True,False,False
중구,보수동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,보수동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,보수동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,27,True,"[3, 10, 7, 2, 5]","[5, 12, 7, 4, 7]",0.7714285714285715,True,True,False
중구,보수동3가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,9,False,"[2, 0, 3, 1, 3]","[2, 0, 5, 2, 4]",0.6923076923076923,True,False,False
중구,보수동3가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",1.0,True,False,False
중구,보수동3가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,보수동3가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,보수동3가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,21,False,"[0, 12, 3, 2, 4]","[3, 13, 7, 5, 9]",0.5675675675675675,True,False,False
중구,부평동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,14,False,"[4, 2, 4, 2, 2]","[5, 2, 4, 5, 6]",0.6363636363636364,False,True,False
중구,부평동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,4,False,"[0, 0, 3, 1, 0]","[1, 1, 3, 1, 0]",0.6666666666666666,True,False,False
중구,부평동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,부평동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,부평동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,35,True,"[9, 6, 13, 5, 2]","[10, 7, 16, 8, 4]",0.7777777777777778,True,True,False
중구,부평동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,5,False,"[1, 0, 1, 1, 2]","[2, 0, 4, 5, 4]",0.3333333333333333,True,False,False
중구,부평동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,10,True,"[1, 3, 2, 1, 3]","[1, 4, 2, 1, 5]",0.7692307692307693,True,True,False
중구,부평동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,부평동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,부평동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,51,True,"[12, 12, 8, 15, 4]","[20, 15, 13, 23, 12]",0.6144578313253012,True,True,False
중구,부평동3가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,6,False,"[1, 1, 3, 1, 0]","[2, 1, 3, 1, 3]",0.6,False,False,False
중구,부평동3가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,4,False,"[0, 1, 1, 1, 1]","[0, 2, 1, 1, 1]",0.8,True,False,False
중구,부평동3가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,부평동3가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,부평동3가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,39,True,"[4, 10, 8, 13, 4]","[8, 11, 9, 19, 6]",0.7358490566037735,True,True,False
중구,부평동4가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,8,True,"[1, 1, 2, 3, 1]","[4, 1, 3, 4, 2]",0.5714285714285714,True,True,False
중구,부평동4가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 1, 0, 0]","[0, 0, 1, 1, 0]",0.5,True,False,False
중구,부평동4가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,부평동4가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,부평동4가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,20,True,"[6, 4, 6, 2, 2]","[6, 10, 7, 7, 4]",0.5882352941176471,True,True,False
중구,신창동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[0, 0, 1, 0, 1]","[0, 0, 1, 0, 1]",1.0,True,False,False
중구,신창동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[0, 0, 1, 1, 0]","[0, 0, 1, 1, 0]",1.0,True,False,False
중구,신창동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,신창동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,신창동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,5,False,"[0, 1, 1, 1, 2]","[1, 1, 1, 1, 2]",0.8333333333333334,True,False,False
중구,신창동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 1, 0, 0, 0]","[0, 1, 0, 0, 0]",1.0,True,False,False
중구,신창동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,3,False,"[1, 0, 2, 0, 0]","[1, 0, 2, 0, 0]",1.0,True,False,False
중구,신창동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,신창동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,신창동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,3,False,"[0, 1, 0, 0, 2]","[0, 1, 0, 1, 2]",0.75,True,False,False
중구,신창동3가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,신창동3가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[1, 0, 0, 0, 0]","[1, 0, 1, 0, 0]",0.5,True,False,False
중구,신창동3가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,신창동3가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,신창동3가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,4,False,"[0, 0, 1, 1, 2]","[0, 0, 1, 1, 2]",1.0,True,False,False
중구,신창동4가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",1.0,True,False,False
중구,신창동4가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,신창동4가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,신창동4가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,신창동4가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,13,True,"[2, 1, 4, 3, 3]","[3, 1, 5, 6, 4]",0.6842105263157895,True,True,False
중구,영주동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,64,True,"[16, 7, 12, 12, 17]","[20, 17, 22, 23, 27]",0.5871559633027523,True,True,False
중구,영주동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,14,False,"[0, 5, 4, 2, 3]","[2, 6, 4, 2, 3]",0.8235294117647058,True,False,False
중구,영주동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,0,False,"[0, 0, 0, 0, 0]","[0, 1, 0, 0, 0]",0.0,True,False,False
중구,영주동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,0,False,"[0, 0, 0, 0, 0]","[0, 1, 0, 0, 0]",0.0,True,False,False
중구,영주동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,61,True,"[19, 14, 17, 4, 7]","[37, 28, 33, 12, 19]",0.4728682170542636,True,True,False
중구,중앙동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 0, 1, 0]","[0, 1, 0, 1, 0]",0.5,True,False,False
중구,중앙동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,중앙동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,중앙동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,중앙동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 0, 1, 0]","[0, 0, 1, 1, 0]",0.5,True,False,False
중구,중앙동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[0, 1, 1, 0, 0]","[0, 1, 2, 1, 1]",0.4,True,False,False
중구,중앙동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[1, 1, 0, 0, 0]","[1, 1, 1, 0, 0]",0.6666666666666666,True,False,False
중구,중앙동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,중앙동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,중앙동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,4,False,"[1, 2, 0, 1, 0]","[3, 2, 1, 5, 2]",0.3076923076923077,True,False,False
중구,중앙동3가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,중앙동3가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,중앙동3가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,중앙동3가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,중앙동3가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,3,False,"[1, 0, 1, 1, 0]","[3, 1, 2, 2, 0]",0.375,True,False,False
중구,중앙동4가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,17,False,"[4, 2, 4, 2, 5]","[6, 2, 5, 4, 5]",0.7727272727272727,False,True,False
중구,중앙동4가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,4,False,"[1, 0, 1, 0, 2]","[4, 0, 1, 1, 2]",0.5,False,False,False
중구,중앙동4가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,중앙동4가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[0, 0, 0, 1, 1]","[0, 0, 1, 2, 2]",0.4,True,False,False
중구,중앙동4가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,70,False,"[11, 17, 21, 12, 9]","[22, 25, 30, 21, 28]",0.5555555555555556,False,True,False
중구,중앙동5가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,3,False,"[0, 0, 2, 1, 0]","[1, 0, 2, 1, 0]",0.75,True,False,False
중구,중앙동5가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,중앙동5가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,중앙동5가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]",1.0,True,False,False
중구,중앙동5가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,16,False,"[4, 2, 5, 4, 1]","[7, 4, 8, 6, 8]",0.48484848484848486,False,True,False
중구,중앙동6가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 0, 1, 0]","[0, 1, 1, 1, 2]",0.2,True,False,False
중구,중앙동6가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,0,False,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",0.0,True,False,False
중구,중앙동6가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,중앙동6가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,중앙동6가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,24,False,"[3, 3, 10, 4, 4]","[6, 5, 15, 8, 4]",0.631578947368421,False,True,False
중구,중앙동7가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,중앙동7가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,중앙동7가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,중앙동7가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,9,False,"[3, 1, 0, 4, 1]","[5, 5, 4, 4, 3]",0.42857142857142855,True,False,False
중구,중앙동7가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,5,False,"[1, 0, 1, 1, 2]","[2, 0, 2, 3, 2]",0.5555555555555556,True,False,False
중구,창선동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,창선동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,창선동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,창선동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,창선동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,3,False,"[1, 1, 0, 0, 1]","[1, 1, 0, 0, 2]",0.75,True,False,False
중구,창선동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 1, 0, 0]","[1, 0, 2, 0, 0]",0.3333333333333333,True,False,False
중구,창선동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,창선동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,창선동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,창선동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,8,True,"[2, 2, 1, 2, 1]","[3, 2, 3, 3, 1]",0.6666666666666666,True,True,False
해운대구,반송동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,232,True,"[30, 41, 59, 44, 58]","[55, 66, 92, 74, 94]",0.6089238845144357,True,True,False
해운대구,반송동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,40,True,"[10, 8, 6, 9, 7]","[14, 13, 14, 15, 8]",0.625,True,True,False
해운대구,반송동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,18,True,"[5, 4, 5, 3, 1]","[8, 8, 11, 3, 3]",0.5454545454545454,True,True,False
해운대구,반송동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,0,False,"[0, 0, 0, 0, 0]","[1, 0, 1, 0, 0]",0.0,True,False,False
해운대구,반송동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,154,True,"[33, 26, 37, 31, 27]","[54, 52, 60, 55, 47]",0.5746268656716418,True,True,False
해운대구,반여동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,239,True,"[30, 47, 56, 44, 62]","[61, 89, 87, 91, 97]",0.5623529411764706,True,True,False
해운대구,반여동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,38,True,"[12, 10, 7, 5, 4]","[17, 15, 13, 10, 9]",0.59375,True,True,False
해운대구,반여동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,38,True,"[6, 6, 13, 3, 10]","[13, 18, 23, 7, 16]",0.4935064935064935,True,True,False
해운대구,반여동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,3,False,"[2, 1, 0, 0, 0]","[3, 2, 1, 0, 2]",0.375,True,False,False
해운대구,반여동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,299,True,"[73, 57, 53, 63, 53]","[122, 102, 122, 106, 113]",0.5292035398230088,True,True,False
해운대구,석대동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,8,False,"[2, 0, 2, 2, 2]","[2, 0, 3, 2, 3]",0.8,True,False,False
해운대구,석대동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 0, 0, 1]","[1, 1, 1, 0, 1]",0.25,True,False,False
해운대구,석대동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
해운대구,석대동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
해운대구,석대동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,56,False,"[16, 15, 10, 9, 6]","[21, 27, 23, 22, 22]",0.48695652173913045,False,True,False
해운대구,송정동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,71,True,"[9, 10, 22, 15, 15]","[11, 12, 28, 19, 23]",0.7634408602150538,True,True,False
해운대구,송정동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,10,False,"[0, 1, 2, 5, 2]","[2, 1, 3, 5, 2]",0.7692307692307693,True,False,False
해운대구,송정동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,4,False,"[1, 0, 3, 0, 0]","[2, 1, 3, 0, 0]",0.6666666666666666,True,False,False
해운대구,송정동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,38,True,"[9, 10, 9, 5, 5]","[22, 152, 14, 18, 18]",0.16964285714285715,True,True,False
해운대구,송정동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,157,True,"[36, 37, 27, 30, 27]","[45, 48, 45, 39, 35]",0.7405660377358491,True,True,False
해운대구,우동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,196,True,"[34, 30, 40, 46, 46]","[52, 65, 80, 78, 87]",0.5414364640883977,True,True,False
해운대구,우동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,34,True,"[6, 4, 10, 7, 7]","[11, 7, 14, 11, 12]",0.6181818181818182,True,True,False
해운대구,우동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,55,True,"[10, 9, 15, 12, 9]","[24, 23, 29, 21, 22]",0.46218487394957986,True,True,False
해운대구,우동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,57,True,"[14, 10, 10, 9, 14]","[26, 68, 35, 33, 30]",0.296875,True,True,True
해운대구,우동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,615,False,"[129, 130, 136, 111, 109]","[236, 251, 265, 228, 242]",0.5032733224222586,False,True,False
해운대구,재송동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,147,True,"[23, 28, 33, 29, 34]","[44, 52, 63, 52, 56]",0.550561797752809,True,True,False
해운대구,재송동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,22,True,"[5, 2, 6, 6, 3]","[9, 7, 8, 8, 6]",0.5789473684210527,True,True,False
해운대구,재송동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,14,False,"[2, 5, 3, 3, 1]","[4, 7, 5, 6, 5]",0.5185185185185185,False,True,False
해운대구,재송동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,5,False,"[0, 0, 1, 3, 1]","[0, 3, 2, 4, 5]",0.35714285714285715,True,False,False
해운대구,재송동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,314,True,"[69, 65, 74, 65, 41]","[135, 111, 145, 100, 108]",0.5242070116861436,True,True,False
해운대구,좌동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,225,True,"[29, 37, 56, 49, 54]","[50, 62, 97, 89, 110]",0.5514705882352942,True,True,False
해운대구,좌동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,9,False,"[4, 2, 0, 1, 2]","[7, 3, 1, 1, 3]",0.6,True,False,False
해운대구,좌동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,34,False,"[6, 10, 6, 4, 8]","[15, 18, 15, 14, 13]",0.4533333333333333,False,True,False
해운대구,좌동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,0,False,"[0, 0, 0, 0, 0]","[1, 0, 1, 0, 0]",0.0,True,False,False
해운대구,좌동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,362,True,"[86, 77, 74, 70, 55]","[146, 135, 145, 114, 103]",0.5629860031104199,True,True,False
해운대구,중동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,147,False,"[21, 37, 32, 38, 19]","[36, 61, 57, 62, 51]",0.550561797752809,False,True,False
해운대구,중동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,28,True,"[9, 5, 4, 8, 2]","[12, 8, 7, 9, 4]",0.7,True,True,False
해운대구,중동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,0,False,"[0, 0, 0, 0, 0]","[0, 0, 1, 2, 1]",0.0,True,False,False
해운대구,중동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,55,True,"[9, 10, 8, 17, 11]","[28, 108, 21, 35, 34]",0.24336283185840707,True,True,False
해운대구,중동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,248,True,"[48, 50, 57, 60, 33]","[94, 90, 106, 111, 82]",0.5134575569358178,True,True,False
